3088,432,"NRT","LHR","9:00","Sunday","16:00","Sunday",59,3
3089,435,"NRT","LHR","10:00","Sunday","18:00","Sunday",299.99,3
3090,438,"NRT","LHR","12:00","Sunday","20:00","Sunday",125,3
3091,441,"NRT","LHR","14:00","Sunday","0:00","Monday",159.99,3
3092,444,"NRT","LHR","15:00","Sunday","3:00","Monday",59,3
3093,447,"NRT","ARN","4:00","Sunday","8:00","Sunday",233.99,3
3094,450,"NRT","ARN","6:00","Sunday","11:00","Sunday",159.99,3
3095,453,"NRT","ARN","8:00","Sunday","14:00","Sunday",59,3
3096,456,"NRT","ARN","9:00","Sunday","16:00","Sunday",599.95,3
3097,459,"NRT","GCM","4:00","Sunday","8:00","Sunday",59,2
3098,462,"NRT","GCM","6:00","Sunday","11:00","Sunday",125,2
3099,465,"NRT","YYZ","4:00","Sunday","8:00","Sunday",99.95,3
3100,468,"NRT","YYZ","6:00","Sunday","11:00","Sunday",79.95,3
3101,471,"NRT","YYZ","8:00","Sunday","14:00","Sunday",99.95,3
3102,474,"NRT","YYZ","9:00","Sunday","16:00","Sunday",99.95,3
3103,477,"NRT","YYZ","10:00","Sunday","18:00","Sunday",209.89,3
3104,480,"NRT","ITO","4:00","Sunday","8:00","Sunday",209.89,2
3105,483,"NRT","ITO","6:00","Sunday","11:00","Sunday",125,2
3106,486,"NRT","ITO","8:00","Sunday","14:00","Sunday",299.99,2
3107,489,"NRT","ITO","9:00","Sunday","16:00","Sunday",209.89,2
3108,492,"NRT","ITO","10:00","Sunday","18:00","Sunday",59,2
3109,495,"NRT","ITO","12:00","Sunday","20:00","Sunday",199.99,2
3110,498,"NRT","ITO","14:00","Sunday","0:00","Monday",99.95,2
3111,501,"NRT","ITO","15:00","Sunday","3:00","Monday",125,2
3112,504,"NRT","ITO","17:00","Sunday","7:00","Monday",599.95,2
3113,507,"NRT","HNL","4:00","Sunday","8:00","Sunday",159.99,1
3114,510,"NRT","HNL","6:00","Sunday","11:00","Sunday",199.99,1
3115,513,"NRT","HNL","8:00","Sunday","14:00","Sunday",299.99,1
3116,516,"NRT","HNL","9:00","Sunday","16:00","Sunday",79.95,1
3117,519,"NRT","HNL","10:00","Sunday","18:00","Sunday",99.95,1
3118,522,"NRT","HNL","12:00","Sunday","20:00","Sunday",299.99,1
3119,525,"NRT","HNL","14:00","Sunday","0:00","Monday",199.99,1
3120,528,"NRT","HNL","15:00","Sunday","3:00","Monday",79.95,1
3121,531,"NRT","HNL","17:00","Sunday","7:00","Monday",125,1
3122,534,"NRT","CUR","4:00","Sunday","8:00","Sunday",59,2
3123,537,"NRT","CUR","6:00","Sunday","11:00","Sunday",209.89,2
3124,540,"NRT","CUR","8:00","Sunday","14:00","Sunday",125,2
3125,543,"NRT","CUR","9:00","Sunday","16:00","Sunday",125,2
3126,546,"NRT","CUR","10:00","Sunday","18:00","Sunday",59,2
3127,549,"CDG","HNL","4:00","Sunday","8:00","Sunday",125,2
3128,552,"CDG","HNL","6:00","Sunday","11:00","Sunday",125,2
3129,555,"CDG","HNL","8:00","Sunday","14:00","Sunday",159.99,2
3130,558,"CDG","HNL","9:00","Sunday","16:00","Sunday",159.99,2
3131,561,"CDG","HNL","10:00","Sunday","18:00","Sunday",199.99,2
3132,564,"CDG","HNL","12:00","Sunday","20:00","Sunday",233.99,2
3133,567,"CDG","HKG","4:00","Sunday","8:00","Sunday",599.95,3
3134,570,"CDG","HKG","6:00","Sunday","11:00","Sunday",299.99,3
3135,573,"CDG","HKG","8:00","Sunday","14:00","Sunday",233.99,3
3136,576,"CDG","HKG","9:00","Sunday","16:00","Sunday",233.99,3
3137,579,"CDG","HKG","10:00","Sunday","18:00","Sunday",299.99,3
3138,582,"CDG","NRT","4:00","Sunday","8:00","Sunday",599.95,1
3139,585,"CDG","NRT","6:00","Sunday","11:00","Sunday",233.99,1
3140,588,"CDG","NRT","8:00","Sunday","14:00","Sunday",233.99,1
3141,591,"CDG","NRT","9:00","Sunday","16:00","Sunday",125,1
3142,594,"CDG","NRT","10:00","Sunday","18:00","Sunday",233.99,1
3143,597,"CDG","NRT","12:00","Sunday","20:00","Sunday",125,1
3144,600,"CDG","NRT","14:00","Sunday","0:00","Monday",209.89,1
3145,603,"CDG","NRT","15:00","Sunday","3:00","Monday",159.99,1
3146,606,"CDG","LHR","4:00","Sunday","8:00","Sunday",59,2
3147,609,"CDG","LHR","6:00","Sunday","11:00","Sunday",599.95,2
3148,612,"CDG","LHR","8:00","Sunday","14:00","Sunday",59,2
3149,615,"CDG","LHR","9:00","Sunday","16:00","Sunday",159.99,2
3150,618,"CDG","LHR","10:00","Sunday","18:00","Sunday",59,2
3151,621,"CDG","LHR","12:00","Sunday","20:00","Sunday",99.95,2
3152,624,"CDG","LHR","14:00","Sunday","0:00","Monday",299.99,2
3153,627,"CDG","LHR","15:00","Sunday","3:00","Monday",125,2
3154,630,"CDG","ARN","4:00","Sunday","8:00","Sunday",209.89,1
3155,633,"CDG","ARN","6:00","Sunday","11:00","Sunday",233.99,1
3156,636,"CDG","ARN","8:00","Sunday","14:00","Sunday",599.95,1
3157,639,"CDG","ARN","9:00","Sunday","16:00","Sunday",209.89,1
3158,642,"CDG","GCM","4:00","Sunday","8:00","Sunday",59,2
3159,645,"CDG","GCM","6:00","Sunday","11:00","Sunday",209.89,2
3160,648,"CDG","GCM","8:00","Sunday","14:00","Sunday",599.95,2
3161,651,"CDG","GCM","9:00","Sunday","16:00","Sunday",59,2
3162,654,"CDG","GCM","10:00","Sunday","18:00","Sunday",209.89,2
3163,657,"CDG","GCM","12:00","Sunday","20:00","Sunday",59,2
3164,660,"CDG","GCM","14:00","Sunday","0:00","Monday",59,2
3165,663,"CDG","YYZ","4:00","Sunday","8:00","Sunday",599.95,1
3166,666,"CDG","YYZ","6:00","Sunday","11:00","Sunday",199.99,1
3167,669,"CDG","YYZ","8:00","Sunday","14:00","Sunday",159.99,1
3168,672,"CDG","YYZ","9:00","Sunday","16:00","Sunday",599.95,1
3169,675,"CDG","YYZ","10:00","Sunday","18:00","Sunday",99.95,1
3170,678,"CDG","ITO","4:00","Sunday","8:00","Sunday",159.99,1
3171,681,"CDG","ITO","6:00","Sunday","11:00","Sunday",79.95,1
3172,684,"CDG","ITO","8:00","Sunday","14:00","Sunday",159.99,1
3173,687,"CDG","ITO","9:00","Sunday","16:00","Sunday",599.95,1
3174,690,"CDG","ITO","10:00","Sunday","18:00","Sunday",199.99,1
3175,693,"CDG","ITO","12:00","Sunday","20:00","Sunday",599.95,1
3176,696,"CDG","ITO","14:00","Sunday","0:00","Monday",599.95,1
3177,699,"CDG","ITO","15:00","Sunday","3:00","Monday",159.99,1
3178,702,"CDG","HNL","4:00","Sunday","8:00","Sunday",599.95,1
3179,705,"CDG","HNL","6:00","Sunday","11:00","Sunday",209.89,1
3180,708,"CDG","HNL","8:00","Sunday","14:00","Sunday",79.95,1
3181,711,"CDG","HNL","9:00","Sunday","16:00","Sunday",299.99,1
3182,714,"CDG","HNL","10:00","Sunday","18:00","Sunday",209.89,1
3183,717,"LHR","HNL","4:00","Sunday","8:00","Sunday",79.95,2
3184,720,"LHR","HNL","6:00","Sunday","11:00","Sunday",99.95,2
3185,723,"LHR","HNL","8:00","Sunday","14:00","Sunday",59,2
3186,726,"LHR","HNL","9:00","Sunday","16:00","Sunday",59,2
3187,729,"LHR","HNL","10:00","Sunday","18:00","Sunday",299.99,2
3188,732,"LHR","HNL","12:00","Sunday","20:00","Sunday",299.99,2
3189,735,"LHR","HNL","14:00","Sunday","0:00","Monday",79.95,2
3190,738,"LHR","HNL","15:00","Sunday","3:00","Monday",125,2
3191,741,"LHR","HKG","4:00","Sunday","8:00","Sunday",233.99,2
3192,744,"LHR","HKG","6:00","Sunday","11:00","Sunday",99.95,2
3193,747,"LHR","HKG","8:00","Sunday","14:00","Sunday",125,2
3194,750,"LHR","HKG","9:00","Sunday","16:00","Sunday",159.99,2
3195,753,"LHR","HKG","10:00","Sunday","18:00","Sunday",199.99,2
3196,756,"LHR","NRT","4:00","Sunday","8:00","Sunday",199.99,3
3197,759,"LHR","NRT","6:00","Sunday","11:00","Sunday",209.89,3
3198,762,"LHR","NRT","8:00","Sunday","14:00","Sunday",159.99,3
3199,765,"LHR","NRT","9:00","Sunday","16:00","Sunday",59,3
3200,768,"LHR","NRT","10:00","Sunday","18:00","Sunday",99.95,3
3201,771,"LHR","NRT","12:00","Sunday","20:00","Sunday",159.99,3
3202,774,"LHR","NRT","14:00","Sunday","0:00","Monday",209.89,3
3203,777,"LHR","NRT","15:00","Sunday","3:00","Monday",299.99,3
3204,780,"LHR","NRT","17:00","Sunday","7:00","Monday",233.99,3
3205,783,"LHR","CDG","4:00","Sunday","8:00","Sunday",159.99,2
3206,786,"LHR","CDG","6:00","Sunday","11:00","Sunday",199.99,2
3207,789,"LHR","CDG","8:00","Sunday","14:00","Sunday",99.95,2
3208,792,"LHR","CDG","9:00","Sunday","16:00","Sunday",209.89,2
3209,795,"LHR","GCM","4:00","Sunday","8:00","Sunday",159.99,4
3210,798,"LHR","GCM","6:00","Sunday","11:00","Sunday",209.89,4
3211,801,"LHR","GCM","8:00","Sunday","14:00","Sunday",299.99,4
3212,804,"LHR","GCM","9:00","Sunday","16:00","Sunday",99.95,4
3213,807,"LHR","GCM","10:00","Sunday","18:00","Sunday",125,4
3214,810,"LHR","GCM","12:00","Sunday","20:00","Sunday",159.99,4
3215,813,"LHR","YYZ","4:00","Sunday","8:00","Sunday",209.89,1
3216,816,"LHR","ITO","4:00","Sunday","8:00","Sunday",99.95,4
3217,819,"LHR","ITO","6:00","Sunday","11:00","Sunday",125,4
3218,822,"LHR","ITO","8:00","Sunday","14:00","Sunday",299.99,4
3219,825,"LHR","ITO","9:00","Sunday","16:00","Sunday",125,4
3220,828,"LHR","ITO","10:00","Sunday","18:00","Sunday",125,4
3221,831,"LHR","ITO","12:00","Sunday","20:00","Sunday",59,4
3222,834,"LHR","CUR","4:00","Sunday","8:00","Sunday",99.95,3
3223,837,"LHR","CUR","6:00","Sunday","11:00","Sunday",79.95,3
3224,840,"LHR","CUR","8:00","Sunday","14:00","Sunday",199.99,3
3225,843,"LHR","CUR","9:00","Sunday","16:00","Sunday",299.99,3
3226,846,"LHR","CUR","10:00","Sunday","18:00","Sunday",233.99,3
3227,849,"ARN","HNL","4:00","Sunday","8:00","Sunday",599.95,2
3228,852,"ARN","HNL","6:00","Sunday","11:00","Sunday",79.95,2
3229,855,"ARN","HNL","8:00","Sunday","14:00","Sunday",599.95,2
3230,858,"ARN","HKG","4:00","Sunday","8:00","Sunday",209.89,2
3231,861,"ARN","NRT","4:00","Sunday","8:00","Sunday",199.99,2
3232,864,"ARN","NRT","6:00","Sunday","11:00","Sunday",79.95,2
3233,867,"ARN","NRT","8:00","Sunday","14:00","Sunday",125,2
3234,870,"ARN","NRT","9:00","Sunday","16:00","Sunday",125,2
3235,873,"ARN","NRT","10:00","Sunday","18:00","Sunday",125,2
3236,876,"ARN","NRT","12:00","Sunday","20:00","Sunday",199.99,2
3237,879,"ARN","NRT","14:00","Sunday","0:00","Monday",59,2
3238,882,"ARN","NRT","15:00","Sunday","3:00","Monday",99.95,2
3239,885,"ARN","CDG","4:00","Sunday","8:00","Sunday",99.95,1
3240,888,"ARN","CDG","6:00","Sunday","11:00","Sunday",79.95,1
3241,891,"ARN","CDG","8:00","Sunday","14:00","Sunday",79.95,1
3242,894,"ARN","CDG","9:00","Sunday","16:00","Sunday",233.99,1
3243,897,"ARN","CDG","10:00","Sunday","18:00","Sunday",299.99,1
3244,900,"ARN","CDG","12:00","Sunday","20:00","Sunday",209.89,1
3245,903,"ARN","CDG","14:00","Sunday","0:00","Monday",59,1
3246,906,"ARN","CDG","15:00","Sunday","3:00","Monday",599.95,1
3247,909,"ARN","CDG","17:00","Sunday","7:00","Monday",199.99,1
3248,912,"ARN","LHR","4:00","Sunday","8:00","Sunday",159.99,3
3249,915,"ARN","LHR","6:00","Sunday","11:00","Sunday",159.99,3
3250,918,"ARN","LHR","8:00","Sunday","14:00","Sunday",79.95,3
3251,921,"ARN","LHR","9:00","Sunday","16:00","Sunday",599.95,3
3252,924,"ARN","LHR","10:00","Sunday","18:00","Sunday",299.99,3
3253,927,"ARN","LHR","12:00","Sunday","20:00","Sunday",233.99,3
3254,930,"ARN","LHR","14:00","Sunday","0:00","Monday",99.95,3
3255,933,"ARN","LHR","15:00","Sunday","3:00","Monday",59,3
3256,936,"ARN","GCM","4:00","Sunday","8:00","Sunday",299.99,2
3257,939,"ARN","GCM","6:00","Sunday","11:00","Sunday",159.99,2
3258,942,"ARN","GCM","8:00","Sunday","14:00","Sunday",199.99,2
3259,945,"ARN","GCM","9:00","Sunday","16:00","Sunday",79.95,2
3260,948,"ARN","GCM","10:00","Sunday","18:00","Sunday",159.99,2
3261,951,"ARN","GCM","12:00","Sunday","20:00","Sunday",159.99,2
3262,954,"ARN","GCM","14:00","Sunday","0:00","Monday",233.99,2
3263,957,"ARN","GCM","15:00","Sunday","3:00","Monday",159.99,2
3264,960,"ARN","YYZ","4:00","Sunday","8:00","Sunday",99.95,2
3265,963,"ARN","YYZ","6:00","Sunday","11:00","Sunday",299.99,2
3266,966,"ARN","ITO","4:00","Sunday","8:00","Sunday",79.95,3
3267,969,"ARN","ITO","6:00","Sunday","11:00","Sunday",159.99,3
3268,972,"ARN","ITO","8:00","Sunday","14:00","Sunday",79.95,3
3269,975,"ARN","ITO","9:00","Sunday","16:00","Sunday",125,3
3270,978,"ARN","ITO","10:00","Sunday","18:00","Sunday",233.99,3
3271,981,"ARN","HNL","4:00","Sunday","8:00","Sunday",125,2
3272,984,"ARN","HNL","6:00","Sunday","11:00","Sunday",299.99,2
3273,987,"ARN","HNL","8:00","Sunday","14:00","Sunday",599.95,2
3274,990,"ARN","HNL","9:00","Sunday","16:00","Sunday",125,2
3275,993,"ARN","HNL","10:00","Sunday","18:00","Sunday",125,2
3276,996,"ARN","HNL","12:00","Sunday","20:00","Sunday",199.99,2
3277,999,"ARN","HNL","14:00","Sunday","0:00","Monday",125,2
3278,1002,"ARN","HNL","15:00","Sunday","3:00","Monday",209.89,2
3279,1005,"GCM","HNL","4:00","Sunday","8:00","Sunday",599.95,3
3280,1008,"GCM","HNL","6:00","Sunday","11:00","Sunday",59,3
3281,1011,"GCM","HKG","4:00","Sunday","8:00","Sunday",99.95,3
3282,1014,"GCM","HKG","6:00","Sunday","11:00","Sunday",599.95,3
3283,1017,"GCM","HKG","8:00","Sunday","14:00","Sunday",233.99,3
3284,1020,"GCM","HKG","9:00","Sunday","16:00","Sunday",299.99,3
3285,1023,"GCM","HKG","10:00","Sunday","18:00","Sunday",209.89,3
3286,1026,"GCM","NRT","4:00","Sunday","8:00","Sunday",209.89,2
3287,1029,"GCM","CDG","4:00","Sunday","8:00","Sunday",599.95,2
3288,1032,"GCM","CDG","6:00","Sunday","11:00","Sunday",299.99,2
3289,1035,"GCM","CDG","8:00","Sunday","14:00","Sunday",159.99,2
3290,1038,"GCM","LHR","4:00","Sunday","8:00","Sunday",99.95,4
3291,1041,"GCM","ARN","4:00","Sunday","8:00","Sunday",199.99,3
3292,1044,"GCM","ARN","6:00","Sunday","11:00","Sunday",79.95,3
3293,1047,"GCM","ARN","8:00","Sunday","14:00","Sunday",233.99,3
3294,1050,"GCM","YYZ","4:00","Sunday","8:00","Sunday",79.95,3
3295,1053,"GCM","YYZ","6:00","Sunday","11:00","Sunday",209.89,3
3296,1056,"GCM","YYZ","8:00","Sunday","14:00","Sunday",159.99,3
3297,1059,"GCM","YYZ","9:00","Sunday","16:00","Sunday",125,3
3298,1062,"GCM","YYZ","10:00","Sunday","18:00","Sunday",599.95,3
3299,1065,"GCM","YYZ","12:00","Sunday","20:00","Sunday",599.95,3
3300,1068,"GCM","YYZ","14:00","Sunday","0:00","Monday",59,3
3301,1071,"GCM","ITO","4:00","Sunday","8:00","Sunday",199.99,1
3302,1074,"GCM","ITO","6:00","Sunday","11:00","Sunday",59,1
3303,1077,"GCM","ITO","8:00","Sunday","14:00","Sunday",299.99,1
3304,1080,"GCM","ITO","9:00","Sunday","16:00","Sunday",199.99,1
3305,1083,"GCM","ITO","10:00","Sunday","18:00","Sunday",299.99,1
3306,1086,"GCM","ITO","12:00","Sunday","20:00","Sunday",159.99,1
3307,1089,"GCM","ITO","14:00","Sunday","0:00","Monday",199.99,1
3308,1092,"GCM","ITO","15:00","Sunday","3:00","Monday",199.99,1
3309,1095,"GCM","ITO","17:00","Sunday","7:00","Monday",125,1
3310,1098,"GCM","HNL","4:00","Sunday","8:00","Sunday",79.95,2
3311,1101,"GCM","HNL","6:00","Sunday","11:00","Sunday",233.99,2
3312,1104,"GCM","HNL","8:00","Sunday","14:00","Sunday",99.95,2
3313,1107,"GCM","HNL","9:00","Sunday","16:00","Sunday",79.95,2
3314,1110,"GCM","CUR","4:00","Sunday","8:00","Sunday",599.95,1
3315,1113,"GCM","CUR","6:00","Sunday","11:00","Sunday",209.89,1
3316,1116,"GCM","CUR","8:00","Sunday","14:00","Sunday",209.89,1
3317,1119,"GCM","CUR","9:00","Sunday","16:00","Sunday",233.99,1
3318,1122,"GCM","CUR","10:00","Sunday","18:00","Sunday",299.99,1
3319,1125,"YYZ","HNL","4:00","Sunday","8:00","Sunday",599.95,1
3320,1128,"YYZ","HNL","6:00","Sunday","11:00","Sunday",199.99,1
3321,1131,"YYZ","HNL","8:00","Sunday","14:00","Sunday",599.95,1
3322,1134,"YYZ","HKG","4:00","Sunday","8:00","Sunday",199.99,2
3323,1137,"YYZ","HKG","6:00","Sunday","11:00","Sunday",599.95,2
3324,1140,"YYZ","NRT","4:00","Sunday","8:00","Sunday",99.95,3
3325,1143,"YYZ","NRT","6:00","Sunday","11:00","Sunday",299.99,3
3326,1146,"YYZ","NRT","8:00","Sunday","14:00","Sunday",125,3
3327,1149,"YYZ","NRT","9:00","Sunday","16:00","Sunday",199.99,3
3328,1152,"YYZ","NRT","10:00","Sunday","18:00","Sunday",599.95,3
3329,1155,"YYZ","CDG","4:00","Sunday","8:00","Sunday",159.99,2
3330,1158,"YYZ","CDG","6:00","Sunday","11:00","Sunday",233.99,2
3331,1161,"YYZ","CDG","8:00","Sunday","14:00","Sunday",59,2
3332,1164,"YYZ","CDG","9:00","Sunday","16:00","Sunday",233.99,2
3333,1167,"YYZ","CDG","10:00","Sunday","18:00","Sunday",209.89,2
3334,1170,"YYZ","CDG","12:00","Sunday","20:00","Sunday",125,2
3335,1173,"YYZ","CDG","14:00","Sunday","0:00","Monday",99.95,2
3336,1176,"YYZ","CDG","15:00","Sunday","3:00","Monday",99.95,2
3337,1179,"YYZ","LHR","4:00","Sunday","8:00","Sunday",159.99,4
3338,1182,"YYZ","LHR","6:00","Sunday","11:00","Sunday",299.99,4
3339,1185,"YYZ","LHR","8:00","Sunday","14:00","Sunday",59,4
3340,1188,"YYZ","ARN","4:00","Sunday","8:00","Sunday",599.95,2
3341,1191,"YYZ","ARN","6:00","Sunday","11:00","Sunday",209.89,2
3342,1194,"YYZ","GCM","4:00","Sunday","8:00","Sunday",125,3
3343,1197,"YYZ","GCM","6:00","Sunday","11:00","Sunday",209.89,3
3344,1200,"YYZ","GCM","8:00","Sunday","14:00","Sunday",99.95,3
3345,1203,"YYZ","GCM","9:00","Sunday","16:00","Sunday",125,3
3346,1206,"YYZ","GCM","10:00","Sunday","18:00","Sunday",99.95,3
3347,1209,"YYZ","GCM","12:00","Sunday","20:00","Sunday",209.89,3
3348,1212,"YYZ","GCM","14:00","Sunday","0:00","Monday",59,3
3349,1215,"YYZ","GCM","15:00","Sunday","3:00","Monday",233.99,3
3350,1218,"YYZ","ITO","4:00","Sunday","8:00","Sunday",59,2
3351,1221,"YYZ","ITO","6:00","Sunday","11:00","Sunday",199.99,2
3352,1224,"YYZ","ITO","8:00","Sunday","14:00","Sunday",125,2
3353,1227,"YYZ","ITO","9:00","Sunday","16:00","Sunday",159.99,2
3354,1230,"YYZ","ITO","10:00","Sunday","18:00","Sunday",209.89,2
3355,1233,"YYZ","ITO","12:00","Sunday","20:00","Sunday",233.99,2
3356,1236,"YYZ","ITO","14:00","Sunday","0:00","Monday",125,2
3357,1239,"YYZ","HNL","4:00","Sunday","8:00","Sunday",99.95,1
3358,1242,"YYZ","HNL","6:00","Sunday","11:00","Sunday",233.99,1
3359,1245,"ITO","HNL","4:00","Sunday","8:00","Sunday",99.95,3
3360,1248,"ITO","HNL","6:00","Sunday","11:00","Sunday",125,3
3361,1251,"ITO","HNL","8:00","Sunday","14:00","Sunday",599.95,3
3362,1254,"ITO","HNL","9:00","Sunday","16:00","Sunday",59,3
3363,1257,"ITO","HNL","10:00","Sunday","18:00","Sunday",159.99,3
3364,1260,"ITO","HNL","12:00","Sunday","20:00","Sunday",125,3
3365,1263,"ITO","HNL","14:00","Sunday","0:00","Monday",125,3
3366,1266,"ITO","HNL","15:00","Sunday","3:00","Monday",599.95,3
3367,1269,"ITO","HKG","4:00","Sunday","8:00","Sunday",299.99,2
3368,1272,"ITO","HKG","6:00","Sunday","11:00","Sunday",233.99,2
3369,1275,"ITO","CDG","4:00","Sunday","8:00","Sunday",209.89,2
3370,1278,"ITO","CDG","6:00","Sunday","11:00","Sunday",233.99,2
3371,1281,"ITO","CDG","8:00","Sunday","14:00","Sunday",599.95,2
3372,1284,"ITO","CDG","9:00","Sunday","16:00","Sunday",159.99,2
3373,1287,"ITO","CDG","10:00","Sunday","18:00","Sunday",199.99,2
3374,1290,"ITO","CDG","12:00","Sunday","20:00","Sunday",79.95,2
3375,1293,"ITO","CDG","14:00","Sunday","0:00","Monday",159.99,2
3376,1296,"ITO","LHR","4:00","Sunday","8:00","Sunday",233.99,1
3377,1299,"ITO","LHR","6:00","Sunday","11:00","Sunday",99.95,1
3378,1302,"ITO","LHR","8:00","Sunday","14:00","Sunday",99.95,1
3379,1305,"ITO","ARN","4:00","Sunday","8:00","Sunday",125,2
3380,1308,"ITO","ARN","6:00","Sunday","11:00","Sunday",199.99,2
3381,1311,"ITO","ARN","8:00","Sunday","14:00","Sunday",299.99,2
3382,1314,"ITO","ARN","9:00","Sunday","16:00","Sunday",209.89,2
3383,1317,"ITO","ARN","10:00","Sunday","18:00","Sunday",59,2
3384,1320,"ITO","GCM","4:00","Sunday","8:00","Sunday",199.99,2
3385,1323,"ITO","GCM","6:00","Sunday","11:00","Sunday",99.95,2
3386,1326,"ITO","GCM","8:00","Sunday","14:00","Sunday",125,2
3387,1329,"ITO","GCM","9:00","Sunday","16:00","Sunday",299.99,2
3388,1332,"ITO","YYZ","4:00","Sunday","8:00","Sunday",199.99,1
3389,1335,"ITO","YYZ","6:00","Sunday","11:00","Sunday",125,1
3390,1338,"ITO","YYZ","8:00","Sunday","14:00","Sunday",59,1
3391,1341,"ITO","YYZ","9:00","Sunday","16:00","Sunday",159.99,1
3392,1344,"ITO","YYZ","10:00","Sunday","18:00","Sunday",199.99,1
3393,1347,"ITO","YYZ","12:00","Sunday","20:00","Sunday",99.95,1
3394,1350,"ITO","YYZ","14:00","Sunday","0:00","Monday",209.89,1
3395,1353,"ITO","HNL","4:00","Sunday","8:00","Sunday",99.95,2
3396,1356,"ITO","HNL","6:00","Sunday","11:00","Sunday",99.95,2
3397,1359,"ITO","HNL","8:00","Sunday","14:00","Sunday",79.95,2
3398,1362,"ITO","HNL","9:00","Sunday","16:00","Sunday",209.89,2
3399,1365,"ITO","HNL","10:00","Sunday","18:00","Sunday",99.95,2
3400,1368,"ITO","HNL","12:00","Sunday","20:00","Sunday",79.95,2
3401,1371,"ITO","HNL","14:00","Sunday","0:00","Monday",233.99,2
3402,1374,"ITO","CUR","4:00","Sunday","8:00","Sunday",159.99,3
3403,1377,"ITO","CUR","6:00","Sunday","11:00","Sunday",199.99,3
3404,1380,"ITO","CUR","8:00","Sunday","14:00","Sunday",299.99,3
3405,1383,"ITO","CUR","9:00","Sunday","16:00","Sunday",233.99,3
3406,1386,"ITO","CUR","10:00","Sunday","18:00","Sunday",199.99,3
3407,1389,"ITO","CUR","12:00","Sunday","20:00","Sunday",209.89,3
3408,1392,"ITO","CUR","14:00","Sunday","0:00","Monday",99.95,3
3409,1395,"ITO","CUR","15:00","Sunday","3:00","Monday",79.95,3
3410,1398,"HNL","HNL","4:00","Sunday","8:00","Sunday",159.99,1
3411,1401,"HNL","HNL","6:00","Sunday","11:00","Sunday",159.99,1
3412,1404,"HNL","HNL","8:00","Sunday","14:00","Sunday",79.95,1
3413,1407,"HNL","HNL","9:00","Sunday","16:00","Sunday",199.99,1
3414,1410,"HNL","HKG","4:00","Sunday","8:00","Sunday",159.99,2
3415,1413,"HNL","HKG","6:00","Sunday","11:00","Sunday",59,2
3416,1416,"HNL","HKG","8:00","Sunday","14:00","Sunday",99.95,2
