flightnum,departcity,arrivecity,departdaytime,arrivedaytime,cost,code
1518,"CUR","CDG","2022-01-07 04:00","2022-01-07 08:00",59.00,2
1521,"CUR","CDG","2022-01-07 06:00","2022-01-07 11:00",59.00,2
1524,"CUR","CDG","2022-01-07 08:00","2022-01-07 14:00",59.00,2
1527,"CUR","LHR","2022-01-07 04:00","2022-01-07 08:00",599.95,2
1530,"CUR","LHR","2022-01-07 06:00","2022-01-07 11:00",79.95,2
1533,"CUR","LHR","2022-01-07 08:00","2022-01-07 14:00",79.95,2
1536,"CUR","LHR","2022-01-07 09:00","2022-01-07 16:00",599.95,2
1539,"CUR","LHR","2022-01-07 10:00","2022-01-07 18:00",125.00,2
1542,"CUR","LHR","2022-01-07 12:00","2022-01-07 20:00",233.99,2
1545,"CUR","LHR","2022-01-07 14:00","2022-01-04 00:00",159.99,2
1548,"CUR","ARN","2022-01-07 04:00","2022-01-07 08:00",79.95,2
1551,"CUR","ARN","2022-01-07 06:00","2022-01-07 11:00",59.00,2
1554,"CUR","ARN","2022-01-07 08:00","2022-01-07 14:00",159.99,2
1557,"CUR","ARN","2022-01-07 09:00","2022-01-07 16:00",233.99,2
1560,"CUR","GCM","2022-01-07 04:00","2022-01-07 08:00",209.89,2
1563,"CUR","GCM","2022-01-07 06:00","2022-01-07 11:00",125.00,2
1566,"CUR","ITO","2022-01-07 04:00","2022-01-07 08:00",125.00,1
1569,"CUR","ITO","2022-01-07 06:00","2022-01-07 11:00",159.99,1
1572,"CUR","HNL","2022-01-07 04:00","2022-01-07 08:00",99.95,2
1575,"CUR","HNL","2022-01-07 06:00","2022-01-07 11:00",125.00,2
1578,"CUR","HNL","2022-01-07 08:00","2022-01-07 14:00",125.00,2
1581,"CUR","HNL","2022-01-07 09:00","2022-01-07 16:00",159.99,2
1584,"CUR","HNL","2022-01-07 10:00","2022-01-07 18:00",209.89,2
1587,"CUR","HNL","2022-01-07 12:00","2022-01-07 20:00",99.95,2
102,"HNL","HKG","2022-01-04 04:00","2022-01-04 08:00",209.89,4
105,"HNL","HKG","2022-01-04 06:00","2022-01-04 11:00",125.00,4
108,"HNL","HKG","2022-01-04 08:00","2022-01-04 14:00",233.99,4
111,"HNL","HKG","2022-01-04 09:00","2022-01-04 16:00",159.99,4
114,"HNL","HKG","2022-01-04 10:00","2022-01-04 18:00",125.00,4
117,"HNL","NRT","2022-01-04 04:00","2022-01-04 08:00",125.00,1
120,"HNL","NRT","2022-01-04 06:00","2022-01-04 11:00",599.95,1
123,"HNL","NRT","2022-01-04 08:00","2022-01-04 14:00",299.99,1
126,"HNL","NRT","2022-01-04 09:00","2022-01-04 16:00",59.00,1
129,"HNL","NRT","2022-01-04 10:00","2022-01-04 18:00",233.99,1
132,"HNL","CDG","2022-01-04 04:00","2022-01-04 08:00",59.00,2
135,"HNL","CDG","2022-01-04 06:00","2022-01-04 11:00",599.95,2
138,"HNL","CDG","2022-01-04 08:00","2022-01-04 14:00",59.00,2
141,"HNL","LHR","2022-01-04 04:00","2022-01-04 08:00",209.89,2
144,"HNL","LHR","2022-01-04 06:00","2022-01-04 11:00",233.99,2
147,"HNL","LHR","2022-01-04 08:00","2022-01-04 14:00",59.00,2
150,"HNL","ARN","2022-01-04 04:00","2022-01-04 08:00",233.99,2
153,"HNL","ARN","2022-01-04 06:00","2022-01-04 11:00",99.95,2
156,"HNL","ARN","2022-01-04 08:00","2022-01-04 14:00",99.95,2
159.00,"HNL","ARN","2022-01-04 09:00","2022-01-04 16:00",599.95,2
162,"HNL","ARN","2022-01-04 10:00","2022-01-04 18:00",125.00,2
165,"HNL","ARN","2022-01-02 12:00","2022-01-02 20:00",233.99,2
168,"HNL","ARN","2022-01-04 14:00","2022-01-03 00:00",599.95,2
171,"HNL","ARN","2022-01-04 15:00","2022-01-03 03:00",99.95,2
174,"HNL","GCM","2022-01-04 04:00","2022-01-04 08:00",125.00,3
177,"HNL","GCM","2022-01-04 06:00","2022-01-04 11:00",79.95,3
180,"HNL","GCM","2022-01-04 08:00","2022-01-04 14:00",233.99,3
183,"HNL","GCM","2022-01-04 09:00","2022-01-04 16:00",125.00,3
186,"HNL","GCM","2022-01-04 10:00","2022-01-04 18:00",99.95,3
189,"HNL","GCM","2022-01-02 12:00","2022-01-02 20:00",159.99,3
192,"HNL","YYZ","2022-01-04 04:00","2022-01-04 08:00",209.89,3
195,"HNL","YYZ","2022-01-04 06:00","2022-01-04 11:00",159.99,3
198,"HNL","ITO","2022-01-04 04:00","2022-01-04 08:00",209.89,2
201,"HNL","ITO","2022-01-04 06:00","2022-01-04 11:00",99.95,2
204,"HNL","ITO","2022-01-04 08:00","2022-01-04 14:00",233.99,2
207,"HNL","ITO","2022-01-04 09:00","2022-01-04 16:00",299.99,2
210,"HNL","ITO","2022-01-04 10:00","2022-01-04 18:00",599.95,2
213,"HNL","ITO","2022-01-02 12:00","2022-01-02 20:00",299.99,2
216,"HNL","ITO","2022-01-04 14:00","2022-01-03 00:00",233.99,2
219,"HNL","HNL","2022-01-04 04:00","2022-01-04 08:00",159.99,1
222,"HNL","HNL","2022-01-04 06:00","2022-01-04 11:00",199.99,1
225,"HNL","HNL","2022-01-04 08:00","2022-01-04 14:00",299.99,1
228,"HNL","HNL","2022-01-04 09:00","2022-01-04 16:00",599.95,1
231,"HNL","CUR","2022-01-04 04:00","2022-01-04 08:00",199.99,2
234,"HKG","HNL","2022-01-04 04:00","2022-01-04 08:00",79.95,1
237,"HKG","HNL","2022-01-04 06:00","2022-01-04 11:00",99.95,1
240,"HKG","HNL","2022-01-04 08:00","2022-01-04 14:00",599.95,1
243,"HKG","HNL","2022-01-04 09:00","2022-01-04 16:00",233.99,1
246,"HKG","NRT","2022-01-04 04:00","2022-01-04 08:00",233.99,4
249,"HKG","NRT","2022-01-04 06:00","2022-01-04 11:00",599.95,4
252,"HKG","NRT","2022-01-04 08:00","2022-01-04 14:00",299.99,4
255,"HKG","CDG","2022-01-04 04:00","2022-01-04 08:00",209.89,2
258,"HKG","CDG","2022-01-04 06:00","2022-01-04 11:00",233.99,2
261,"HKG","CDG","2022-01-04 08:00","2022-01-04 14:00",233.99,2
264,"HKG","CDG","2022-01-04 09:00","2022-01-04 16:00",209.89,2
267,"HKG","CDG","2022-01-04 10:00","2022-01-04 18:00",79.95,2
270,"HKG","CDG","2022-01-02 12:00","2022-01-02 20:00",199.99,2
273,"HKG","CDG","2022-01-04 14:00","2022-01-03 00:00",299.99,2
276,"HKG","CDG","2022-01-04 15:00","2022-01-03 03:00",99.95,2
279,"HKG","CDG","2022-01-04 17:00","2022-01-03 07:00",159.99,2
282,"HKG","LHR","2022-01-04 04:00","2022-01-04 08:00",199.99,1
285,"HKG","LHR","2022-01-04 06:00","2022-01-04 11:00",79.95,1
288,"HKG","LHR","2022-01-04 08:00","2022-01-04 14:00",209.89,1
291,"HKG","LHR","2022-01-04 09:00","2022-01-04 16:00",233.99,1
294,"HKG","ARN","2022-01-04 04:00","2022-01-04 08:00",599.95,2
297,"HKG","ARN","2022-01-04 06:00","2022-01-04 11:00",209.89,2
300,"HKG","ARN","2022-01-04 08:00","2022-01-04 14:00",199.99,2
303,"HKG","ARN","2022-01-04 09:00","2022-01-04 16:00",199.99,2
306,"HKG","ARN","2022-01-04 10:00","2022-01-04 18:00",299.99,2
309,"HKG","ARN","2022-01-02 12:00","2022-01-02 20:00",59.00,2
312,"HKG","ARN","2022-01-04 14:00","2022-01-03 00:00",59.00,2
315,"HKG","ARN","2022-01-04 15:00","2022-01-03 03:00",599.95,2
318,"HKG","ARN","2022-01-04 17:00","2022-01-03 07:00",59.00,2
321,"HKG","GCM","2022-01-04 04:00","2022-01-04 08:00",59.00,4
324,"HKG","GCM","2022-01-04 06:00","2022-01-04 11:00",125.00,4
327,"HKG","GCM","2022-01-04 08:00","2022-01-04 14:00",79.95,4
330,"HKG","GCM","2022-01-04 09:00","2022-01-04 16:00",233.99,4
333,"HKG","GCM","2022-01-04 10:00","2022-01-04 18:00",79.95,4
336,"HKG","GCM","2022-01-02 12:00","2022-01-02 20:00",59.00,4
339,"HKG","GCM","2022-01-04 14:00","2022-01-03 00:00",599.95,4
342,"HKG","YYZ","2022-01-04 04:00","2022-01-04 08:00",125.00,2
345,"HKG","YYZ","2022-01-04 06:00","2022-01-04 11:00",79.95,2
348,"HKG","YYZ","2022-01-04 08:00","2022-01-04 14:00",79.95,2
351,"HKG","YYZ","2022-01-04 09:00","2022-01-04 16:00",125.00,2
354,"HKG","YYZ","2022-01-04 10:00","2022-01-04 18:00",299.99,2
357,"HKG","ITO","2022-01-04 04:00","2022-01-04 08:00",79.95,2
360,"HKG","ITO","2022-01-04 06:00","2022-01-04 11:00",599.95,2
363,"HKG","ITO","2022-01-04 08:00","2022-01-04 14:00",79.95,2
366,"HKG","ITO","2022-01-04 09:00","2022-01-04 16:00",299.99,2
369,"HKG","ITO","2022-01-04 10:00","2022-01-04 18:00",199.99,2
372,"HKG","HNL","2022-01-04 04:00","2022-01-04 08:00",233.99,4
375,"HKG","HNL","2022-01-04 06:00","2022-01-04 11:00",209.89,4
378,"HKG","HNL","2022-01-04 08:00","2022-01-04 14:00",99.95,4
381,"HKG","HNL","2022-01-04 09:00","2022-01-04 16:00",159.99,4
384,"HKG","HNL","2022-01-04 10:00","2022-01-04 18:00",99.95,4
387,"HKG","HNL","2022-01-02 12:00","2022-01-02 20:00",99.95,4
390,"HKG","CUR","2022-01-04 04:00","2022-01-04 08:00",299.99,3
393,"HKG","CUR","2022-01-04 06:00","2022-01-04 11:00",79.95,3
396,"NRT","HNL","2022-01-04 04:00","2022-01-04 08:00",125.00,2
399,"NRT","HNL","2022-01-04 06:00","2022-01-04 11:00",199.99,2
402,"NRT","HNL","2022-01-04 08:00","2022-01-04 14:00",125.00,2
405,"NRT","HKG","2022-01-04 04:00","2022-01-04 08:00",59.00,2
408,"NRT","HKG","2022-01-04 06:00","2022-01-04 11:00",199.99,2
411,"NRT","HKG","2022-01-04 08:00","2022-01-04 14:00",299.99,2
414,"NRT","HKG","2022-01-04 09:00","2022-01-04 16:00",199.99,2
417,"NRT","CDG","2022-01-04 04:00","2022-01-04 08:00",79.95,4
420,"NRT","CDG","2022-01-04 06:00","2022-01-04 11:00",79.95,4
423,"NRT","LHR","2022-01-04 04:00","2022-01-04 08:00",159.99,3
426,"NRT","LHR","2022-01-04 06:00","2022-01-04 11:00",199.99,3
429,"NRT","LHR","2022-01-04 08:00","2022-01-04 14:00",159.99,3
432,"NRT","LHR","2022-01-04 09:00","2022-01-04 16:00",59.00,3
435,"NRT","LHR","2022-01-04 10:00","2022-01-04 18:00",299.99,3
438,"NRT","LHR","2022-01-02 12:00","2022-01-02 20:00",125.00,3
441,"NRT","LHR","2022-01-04 14:00","2022-01-03 00:00",159.99,3
444,"NRT","LHR","2022-01-04 15:00","2022-01-03 03:00",59.00,3
447,"NRT","ARN","2022-01-04 04:00","2022-01-04 08:00",233.99,3
450,"NRT","ARN","2022-01-04 06:00","2022-01-04 11:00",159.99,3
453,"NRT","ARN","2022-01-04 08:00","2022-01-04 14:00",59.00,3
456,"NRT","ARN","2022-01-04 09:00","2022-01-04 16:00",599.95,3
459.00,"NRT","GCM","2022-01-04 04:00","2022-01-04 08:00",59.00,2
462,"NRT","GCM","2022-01-04 06:00","2022-01-04 11:00",125.00,2
465,"NRT","YYZ","2022-01-04 04:00","2022-01-04 08:00",99.95,3
468,"NRT","YYZ","2022-01-04 06:00","2022-01-04 11:00",79.95,3
471,"NRT","YYZ","2022-01-04 08:00","2022-01-04 14:00",99.95,3
474,"NRT","YYZ","2022-01-04 09:00","2022-01-04 16:00",99.95,3
477,"NRT","YYZ","2022-01-04 10:00","2022-01-04 18:00",209.89,3
480,"NRT","ITO","2022-01-04 04:00","2022-01-04 08:00",209.89,2
483,"NRT","ITO","2022-01-04 06:00","2022-01-04 11:00",125.00,2
486,"NRT","ITO","2022-01-04 08:00","2022-01-04 14:00",299.99,2
489,"NRT","ITO","2022-01-04 09:00","2022-01-04 16:00",209.89,2
492,"NRT","ITO","2022-01-04 10:00","2022-01-04 18:00",59.00,2
495,"NRT","ITO","2022-01-02 12:00","2022-01-02 20:00",199.99,2
498,"NRT","ITO","2022-01-04 14:00","2022-01-03 00:00",99.95,2
501,"NRT","ITO","2022-01-04 15:00","2022-01-03 03:00",125.00,2
504,"NRT","ITO","2022-01-04 17:00","2022-01-03 07:00",599.95,2
507,"NRT","HNL","2022-01-04 04:00","2022-01-04 08:00",159.99,1
510,"NRT","HNL","2022-01-04 06:00","2022-01-04 11:00",199.99,1
513,"NRT","HNL","2022-01-04 08:00","2022-01-04 14:00",299.99,1
516,"NRT","HNL","2022-01-04 09:00","2022-01-04 16:00",79.95,1
519,"NRT","HNL","2022-01-04 10:00","2022-01-04 18:00",99.95,1
522,"NRT","HNL","2022-01-02 12:00","2022-01-02 20:00",299.99,1
525,"NRT","HNL","2022-01-04 14:00","2022-01-03 00:00",199.99,1
528,"NRT","HNL","2022-01-04 15:00","2022-01-03 03:00",79.95,1
531,"NRT","HNL","2022-01-04 17:00","2022-01-03 07:00",125.00,1
534,"NRT","CUR","2022-01-04 04:00","2022-01-04 08:00",59.00,2
537,"NRT","CUR","2022-01-04 06:00","2022-01-04 11:00",209.89,2
540,"NRT","CUR","2022-01-04 08:00","2022-01-04 14:00",125.00,2
543,"NRT","CUR","2022-01-04 09:00","2022-01-04 16:00",125.00,2
546,"NRT","CUR","2022-01-04 10:00","2022-01-04 18:00",59.00,2
549,"CDG","HNL","2022-01-04 04:00","2022-01-04 08:00",125.00,2
552,"CDG","HNL","2022-01-04 06:00","2022-01-04 11:00",125.00,2
555,"CDG","HNL","2022-01-04 08:00","2022-01-04 14:00",159.99,2
558,"CDG","HNL","2022-01-04 09:00","2022-01-04 16:00",159.99,2
561,"CDG","HNL","2022-01-04 10:00","2022-01-04 18:00",199.99,2
564,"CDG","HNL","2022-01-02 12:00","2022-01-02 20:00",233.99,2
567,"CDG","HKG","2022-01-04 04:00","2022-01-04 08:00",599.95,3
570,"CDG","HKG","2022-01-04 06:00","2022-01-04 11:00",299.99,3
573,"CDG","HKG","2022-01-04 08:00","2022-01-04 14:00",233.99,3
576,"CDG","HKG","2022-01-04 09:00","2022-01-04 16:00",233.99,3
579,"CDG","HKG","2022-01-04 10:00","2022-01-04 18:00",299.99,3
582,"CDG","NRT","2022-01-04 04:00","2022-01-04 08:00",599.95,1
585,"CDG","NRT","2022-01-04 06:00","2022-01-04 11:00",233.99,1
588,"CDG","NRT","2022-01-04 08:00","2022-01-04 14:00",233.99,1
591,"CDG","NRT","2022-01-04 09:00","2022-01-04 16:00",125.00,1
594,"CDG","NRT","2022-01-04 10:00","2022-01-04 18:00",233.99,1
597,"CDG","NRT","2022-01-02 12:00","2022-01-02 20:00",125.00,1
600,"CDG","NRT","2022-01-04 14:00","2022-01-03 00:00",209.89,1
603,"CDG","NRT","2022-01-04 15:00","2022-01-03 03:00",159.99,1
606,"CDG","LHR","2022-01-04 04:00","2022-01-04 08:00",59.00,2
609,"CDG","LHR","2022-01-04 06:00","2022-01-04 11:00",599.95,2
612,"CDG","LHR","2022-01-04 08:00","2022-01-04 14:00",59.00,2
615,"CDG","LHR","2022-01-04 09:00","2022-01-04 16:00",159.99,2
618,"CDG","LHR","2022-01-04 10:00","2022-01-04 18:00",59.00,2
621,"CDG","LHR","2022-01-02 12:00","2022-01-02 20:00",99.95,2
624,"CDG","LHR","2022-01-04 14:00","2022-01-03 00:00",299.99,2
627,"CDG","LHR","2022-01-04 15:00","2022-01-03 03:00",125.00,2
630,"CDG","ARN","2022-01-04 04:00","2022-01-04 08:00",209.89,1
633,"CDG","ARN","2022-01-04 06:00","2022-01-04 11:00",233.99,1
636,"CDG","ARN","2022-01-04 08:00","2022-01-04 14:00",599.95,1
639,"CDG","ARN","2022-01-04 09:00","2022-01-04 16:00",209.89,1
642,"CDG","GCM","2022-01-04 04:00","2022-01-04 08:00",59.00,2
645,"CDG","GCM","2022-01-04 06:00","2022-01-04 11:00",209.89,2
648,"CDG","GCM","2022-01-04 08:00","2022-01-04 14:00",599.95,2
651,"CDG","GCM","2022-01-04 09:00","2022-01-04 16:00",59.00,2
654,"CDG","GCM","2022-01-04 10:00","2022-01-04 18:00",209.89,2
657,"CDG","GCM","2022-01-02 12:00","2022-01-02 20:00",59.00,2
660,"CDG","GCM","2022-01-04 14:00","2022-01-03 00:00",59.00,2
663,"CDG","YYZ","2022-01-04 04:00","2022-01-04 08:00",599.95,1
666,"CDG","YYZ","2022-01-04 06:00","2022-01-04 11:00",199.99,1
669,"CDG","YYZ","2022-01-04 08:00","2022-01-04 14:00",159.99,1
672,"CDG","YYZ","2022-01-04 09:00","2022-01-04 16:00",599.95,1
675,"CDG","YYZ","2022-01-04 10:00","2022-01-04 18:00",99.95,1
678,"CDG","ITO","2022-01-04 04:00","2022-01-04 08:00",159.99,1
681,"CDG","ITO","2022-01-04 06:00","2022-01-04 11:00",79.95,1
684,"CDG","ITO","2022-01-04 08:00","2022-01-04 14:00",159.99,1
687,"CDG","ITO","2022-01-04 09:00","2022-01-04 16:00",599.95,1
690,"CDG","ITO","2022-01-04 10:00","2022-01-04 18:00",199.99,1
693,"CDG","ITO","2022-01-02 12:00","2022-01-02 20:00",599.95,1
696,"CDG","ITO","2022-01-04 14:00","2022-01-03 00:00",599.95,1
699,"CDG","ITO","2022-01-04 15:00","2022-01-03 03:00",159.99,1
702,"CDG","HNL","2022-01-04 04:00","2022-01-04 08:00",599.95,1
705,"CDG","HNL","2022-01-04 06:00","2022-01-04 11:00",209.89,1
708,"CDG","HNL","2022-01-04 08:00","2022-01-04 14:00",79.95,1
711,"CDG","HNL","2022-01-04 09:00","2022-01-04 16:00",299.99,1
714,"CDG","HNL","2022-01-04 10:00","2022-01-04 18:00",209.89,1
717,"LHR","HNL","2022-01-04 04:00","2022-01-04 08:00",79.95,2
720,"LHR","HNL","2022-01-04 06:00","2022-01-04 11:00",99.95,2
723,"LHR","HNL","2022-01-04 08:00","2022-01-04 14:00",59.00,2
726,"LHR","HNL","2022-01-04 09:00","2022-01-04 16:00",59.00,2
729,"LHR","HNL","2022-01-04 10:00","2022-01-04 18:00",299.99,2
732,"LHR","HNL","2022-01-02 12:00","2022-01-02 20:00",299.99,2
735,"LHR","HNL","2022-01-04 14:00","2022-01-03 00:00",79.95,2
738,"LHR","HNL","2022-01-04 15:00","2022-01-03 03:00",125.00,2
741,"LHR","HKG","2022-01-04 04:00","2022-01-04 08:00",233.99,2
744,"LHR","HKG","2022-01-04 06:00","2022-01-04 11:00",99.95,2
747,"LHR","HKG","2022-01-04 08:00","2022-01-04 14:00",125.00,2
750,"LHR","HKG","2022-01-04 09:00","2022-01-04 16:00",159.99,2
753,"LHR","HKG","2022-01-04 10:00","2022-01-04 18:00",199.99,2
756,"LHR","NRT","2022-01-04 04:00","2022-01-04 08:00",199.99,3
759.00,"LHR","NRT","2022-01-04 06:00","2022-01-04 11:00",209.89,3
762,"LHR","NRT","2022-01-04 08:00","2022-01-04 14:00",159.99,3
765,"LHR","NRT","2022-01-04 09:00","2022-01-04 16:00",59.00,3
768,"LHR","NRT","2022-01-04 10:00","2022-01-04 18:00",99.95,3
771,"LHR","NRT","2022-01-02 12:00","2022-01-02 20:00",159.99,3
774,"LHR","NRT","2022-01-04 14:00","2022-01-03 00:00",209.89,3
777,"LHR","NRT","2022-01-04 15:00","2022-01-03 03:00",299.99,3
780,"LHR","NRT","2022-01-04 17:00","2022-01-03 07:00",233.99,3
783,"LHR","CDG","2022-01-04 04:00","2022-01-04 08:00",159.99,2
786,"LHR","CDG","2022-01-04 06:00","2022-01-04 11:00",199.99,2
789,"LHR","CDG","2022-01-04 08:00","2022-01-04 14:00",99.95,2
792,"LHR","CDG","2022-01-04 09:00","2022-01-04 16:00",209.89,2
795,"LHR","GCM","2022-01-04 04:00","2022-01-04 08:00",159.99,4
798,"LHR","GCM","2022-01-04 06:00","2022-01-04 11:00",209.89,4
801,"LHR","GCM","2022-01-04 08:00","2022-01-04 14:00",299.99,4
804,"LHR","GCM","2022-01-04 09:00","2022-01-04 16:00",99.95,4
807,"LHR","GCM","2022-01-04 10:00","2022-01-04 18:00",125.00,4
810,"LHR","GCM","2022-01-02 12:00","2022-01-02 20:00",159.99,4
813,"LHR","YYZ","2022-01-04 04:00","2022-01-04 08:00",209.89,1
816,"LHR","ITO","2022-01-04 04:00","2022-01-04 08:00",99.95,4
819,"LHR","ITO","2022-01-04 06:00","2022-01-04 11:00",125.00,4
822,"LHR","ITO","2022-01-04 08:00","2022-01-04 14:00",299.99,4
825,"LHR","ITO","2022-01-04 09:00","2022-01-04 16:00",125.00,4
828,"LHR","ITO","2022-01-04 10:00","2022-01-04 18:00",125.00,4
831,"LHR","ITO","2022-01-02 12:00","2022-01-02 20:00",59.00,4
834,"LHR","CUR","2022-01-04 04:00","2022-01-04 08:00",99.95,3
837,"LHR","CUR","2022-01-04 06:00","2022-01-04 11:00",79.95,3
840,"LHR","CUR","2022-01-04 08:00","2022-01-04 14:00",199.99,3
843,"LHR","CUR","2022-01-04 09:00","2022-01-04 16:00",299.99,3
846,"LHR","CUR","2022-01-04 10:00","2022-01-04 18:00",233.99,3
849,"ARN","HNL","2022-01-04 04:00","2022-01-04 08:00",599.95,2
852,"ARN","HNL","2022-01-04 06:00","2022-01-04 11:00",79.95,2
855,"ARN","HNL","2022-01-04 08:00","2022-01-04 14:00",599.95,2
858,"ARN","HKG","2022-01-04 04:00","2022-01-04 08:00",209.89,2
861,"ARN","NRT","2022-01-04 04:00","2022-01-04 08:00",199.99,2
864,"ARN","NRT","2022-01-04 06:00","2022-01-04 11:00",79.95,2
867,"ARN","NRT","2022-01-04 08:00","2022-01-04 14:00",125.00,2
870,"ARN","NRT","2022-01-04 09:00","2022-01-04 16:00",125.00,2
873,"ARN","NRT","2022-01-04 10:00","2022-01-04 18:00",125.00,2
876,"ARN","NRT","2022-01-02 12:00","2022-01-02 20:00",199.99,2
879,"ARN","NRT","2022-01-04 14:00","2022-01-03 00:00",59.00,2
882,"ARN","NRT","2022-01-04 15:00","2022-01-03 03:00",99.95,2
885,"ARN","CDG","2022-01-04 04:00","2022-01-04 08:00",99.95,1
888,"ARN","CDG","2022-01-04 06:00","2022-01-04 11:00",79.95,1
891,"ARN","CDG","2022-01-04 08:00","2022-01-04 14:00",79.95,1
894,"ARN","CDG","2022-01-04 09:00","2022-01-04 16:00",233.99,1
897,"ARN","CDG","2022-01-04 10:00","2022-01-04 18:00",299.99,1
900,"ARN","CDG","2022-01-02 12:00","2022-01-02 20:00",209.89,1
903,"ARN","CDG","2022-01-04 14:00","2022-01-03 00:00",59.00,1
906,"ARN","CDG","2022-01-04 15:00","2022-01-03 03:00",599.95,1
909,"ARN","CDG","2022-01-04 17:00","2022-01-03 07:00",199.99,1
912,"ARN","LHR","2022-01-04 04:00","2022-01-04 08:00",159.99,3
915,"ARN","LHR","2022-01-04 06:00","2022-01-04 11:00",159.99,3
918,"ARN","LHR","2022-01-04 08:00","2022-01-04 14:00",79.95,3
921,"ARN","LHR","2022-01-04 09:00","2022-01-04 16:00",599.95,3
924,"ARN","LHR","2022-01-04 10:00","2022-01-04 18:00",299.99,3
927,"ARN","LHR","2022-01-02 12:00","2022-01-02 20:00",233.99,3
930,"ARN","LHR","2022-01-04 14:00","2022-01-03 00:00",99.95,3
933,"ARN","LHR","2022-01-04 15:00","2022-01-03 03:00",59.00,3
936,"ARN","GCM","2022-01-04 04:00","2022-01-04 08:00",299.99,2
939,"ARN","GCM","2022-01-04 06:00","2022-01-04 11:00",159.99,2
942,"ARN","GCM","2022-01-04 08:00","2022-01-04 14:00",199.99,2
945,"ARN","GCM","2022-01-04 09:00","2022-01-04 16:00",79.95,2
948,"ARN","GCM","2022-01-04 10:00","2022-01-04 18:00",159.99,2
951,"ARN","GCM","2022-01-02 12:00","2022-01-02 20:00",159.99,2
954,"ARN","GCM","2022-01-04 14:00","2022-01-03 00:00",233.99,2
957,"ARN","GCM","2022-01-04 15:00","2022-01-03 03:00",159.99,2
960,"ARN","YYZ","2022-01-04 04:00","2022-01-04 08:00",99.95,2
963,"ARN","YYZ","2022-01-04 06:00","2022-01-04 11:00",299.99,2
966,"ARN","ITO","2022-01-04 04:00","2022-01-04 08:00",79.95,3
969,"ARN","ITO","2022-01-04 06:00","2022-01-04 11:00",159.99,3
972,"ARN","ITO","2022-01-04 08:00","2022-01-04 14:00",79.95,3
975,"ARN","ITO","2022-01-04 09:00","2022-01-04 16:00",125.00,3
978,"ARN","ITO","2022-01-04 10:00","2022-01-04 18:00",233.99,3
981,"ARN","HNL","2022-01-04 04:00","2022-01-04 08:00",125.00,2
984,"ARN","HNL","2022-01-04 06:00","2022-01-04 11:00",299.99,2
987,"ARN","HNL","2022-01-04 08:00","2022-01-04 14:00",599.95,2
990,"ARN","HNL","2022-01-04 09:00","2022-01-04 16:00",125.00,2
993,"ARN","HNL","2022-01-04 10:00","2022-01-04 18:00",125.00,2
996,"ARN","HNL","2022-01-02 12:00","2022-01-02 20:00",199.99,2
999,"ARN","HNL","2022-01-04 14:00","2022-01-03 00:00",125.00,2
1002,"ARN","HNL","2022-01-04 15:00","2022-01-03 03:00",209.89,2
1005,"GCM","HNL","2022-01-04 04:00","2022-01-04 08:00",599.95,3
1008,"GCM","HNL","2022-01-04 06:00","2022-01-04 11:00",59.00,3
1011,"GCM","HKG","2022-01-04 04:00","2022-01-04 08:00",99.95,3
1014,"GCM","HKG","2022-01-04 06:00","2022-01-04 11:00",599.95,3
1017,"GCM","HKG","2022-01-04 08:00","2022-01-04 14:00",233.99,3
1020,"GCM","HKG","2022-01-04 09:00","2022-01-04 16:00",299.99,3
1023,"GCM","HKG","2022-01-04 10:00","2022-01-04 18:00",209.89,3
1026,"GCM","NRT","2022-01-04 04:00","2022-01-04 08:00",209.89,2
1029,"GCM","CDG","2022-01-04 04:00","2022-01-04 08:00",599.95,2
1032,"GCM","CDG","2022-01-04 06:00","2022-01-04 11:00",299.99,2
1035,"GCM","CDG","2022-01-04 08:00","2022-01-04 14:00",159.99,2
1038,"GCM","LHR","2022-01-04 04:00","2022-01-04 08:00",99.95,4
1041,"GCM","ARN","2022-01-04 04:00","2022-01-04 08:00",199.99,3
1044,"GCM","ARN","2022-01-04 06:00","2022-01-04 11:00",79.95,3
1047,"GCM","ARN","2022-01-04 08:00","2022-01-04 14:00",233.99,3
1050,"GCM","YYZ","2022-01-04 04:00","2022-01-04 08:00",79.95,3
1053,"GCM","YYZ","2022-01-04 06:00","2022-01-04 11:00",209.89,3
1056,"GCM","YYZ","2022-01-04 08:00","2022-01-04 14:00",159.99,3
1059.00,"GCM","YYZ","2022-01-04 09:00","2022-01-04 16:00",125.00,3
1062,"GCM","YYZ","2022-01-04 10:00","2022-01-04 18:00",599.95,3
1065,"GCM","YYZ","2022-01-02 12:00","2022-01-02 20:00",599.95,3
1068,"GCM","YYZ","2022-01-04 14:00","2022-01-03 00:00",59.00,3
1071,"GCM","ITO","2022-01-04 04:00","2022-01-04 08:00",199.99,1
1074,"GCM","ITO","2022-01-04 06:00","2022-01-04 11:00",59.00,1
1077,"GCM","ITO","2022-01-04 08:00","2022-01-04 14:00",299.99,1
1080,"GCM","ITO","2022-01-04 09:00","2022-01-04 16:00",199.99,1
1083,"GCM","ITO","2022-01-04 10:00","2022-01-04 18:00",299.99,1
